"mo-fr 07:30-13:00,16:00-19:00; sa 08:00-16:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 13, 0)], [datetime.datetime(1900, 1, 1, 16, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 07:30-16:30; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 16, 30)]]]"
mo-fr 07:30-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 07:30-17:00; sa 09:00-15:30; so off,invalid
"mo-fr 07:30-18:00, sa 09:00-12:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 07:30-18:00; sa 09:00-12:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)]]]"
mo-fr 07:30-18:30;sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 07:30-19:00; sa-su 08:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa', 'su'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 07:30-19:30; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 19, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 07:30-20:00+; sa 11:00+; su off,invalid
mo-fr 07:30-21:00; sa 08:00-21:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 21, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 21, 0)]]]"
mo-fr 08:00-00:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 08:00-00:00, sa-su 09:00-00:00",valid,,oh string not OK. Check the commas and semi colons.
"mo-fr 08:00-12:00, 13:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-12:00; 13:00-17:30,valid,open,"[[[], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)]], [['mo', 'tu', 'we', 'th', 'fr', 'sa', 'su'], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 17, 30)]]]"
"mo-fr 08:00-12:00, 13:30-18:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 08:00-12:00, 13:3-17:30",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 3), datetime.datetime(1900, 1, 1, 17, 30)]]]"
"mo-fr 08:00-12:00,14:00-17:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-12:00; mo-fr 13:00-18:30,valid,open,"[[[], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)]], [['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 18, 30)]]]"
"mo-fr 08:00-12:30, 13:30-18:30;sa 09:00-16:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 08:00-12:30,14:00-19:00; sa 08:00-17:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 08:00-15:15, 16:00-22:00; sa 08:00-15:15",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 15, 15)], [datetime.datetime(1900, 1, 1, 16, 0), datetime.datetime(1900, 1, 1, 22, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 15, 15)]]]"
mo-fr 08:00-17:00; sa 10:00-13:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 13, 0)]]]"
mo-fr 08:00-17:00; sa-su off; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-17:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 30)]]]"
mo-fr 08:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 08:00-18:00; sa 09:00-12:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)]]]"
mo-fr 08:00-18:00; sa 11:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-18:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 30)]]]"
"mo-fr 08:00-18:30, sa 08:00-13:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 08:00-18:30; sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-18:30; sa 08:00-16:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-18:30;sa 08:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 08:00-19:00; sa 08:00-14:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 14, 0)]]]"
mo-fr 08:00-19:00; sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-19:00; sa 08:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-19:00; sa 09:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-19:00; sa 10:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 08:00-20:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 0)]]]"
"mo-fr 08:00-20:00, sa 07:30-20:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 08:00-20:00;sa 08:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:00-20:00; sa 08:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 08:00-20:00; sa 08:00-18:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 08:00-20:00; sa 10:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:00-21:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 21, 0)]]]"
mo-fr 08:00-22:00; sa 08:00-15:15,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 22, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 15, 15)]]]"
mo-fr 08:00-23:00; sa 07:30-23:00; su 11:00-23:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 23, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 08:00-23:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 23, 30)]]]"
mo-fr 08:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 08:00-24:00; sa 09:00-24:00; so 10:00-24:00,invalid
mo-fr 08:00-24:00; sa 09:00-24:00; su 10:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 08:30-12:00,13:30-17:30",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 17, 30)]]]"
mo-fr 08:30-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 08:30-18:30; sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 08:30-18:30; sa 08:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 08:30-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 08:30-20:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 20, 0)]]]"
mo-fr 08:30-22:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 30), datetime.datetime(1900, 1, 1, 22, 0)]]]"
mo-fr 08:30-22:00; sa-su 09:00-18:00; tu closed,invalid
"mo-fr 09:00-12:00, 13:00-18:00; sa 09:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 09:00-12:00, 13:30-18:30; sa 10:00-16:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 09:00-12:00, 13:45-18:00; sa 09:00-11:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 45), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 11, 0)]]]"
"mo-fr 09:00-12:00, 14:00-17:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 09:00-12:00,14:00-18:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 09:00-12:15, 13:30-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 15)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 09:00-12:30, 13:30-18:30; sa 08:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 09:00-12:30; 13:30-18:30, sa 09:00-16:00",valid,,oh string not OK. Check the commas and semi colons.
"mo-fr 09:00-12:30, 14:00-16:30",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 16, 30)]]]"
"mo-fr 09:00-12:30, 14:00-17:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 09:00-12:30,14:00-17:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-15:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 15, 0)]]]"
mo-fr 09:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 09:00-16:00 mittagsservice, 11.15 bis 14.00 uhr""""",invalid
mo-fr 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-18:00; sa 09:00-12:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 0)]]]"
mo-fr 09:00-18:30; sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 09:00-18:30;sa 08:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 09:00-18:30; sa 09:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 09:00-18:30; sa 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-18:30; sa 10:00-17:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 09:00-19:00; sa 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-19:00; sa 09:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 09:00-20:00, sa 09:00-16:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 09:00-20:00;sa 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:00-20:00; sa 09:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 09:00-23:30; sa 16:00-23:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 16, 0), datetime.datetime(1900, 1, 1, 23, 30)]]]"
mo-fr 09:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 09:00-24:00; sa 11:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 09:00-24:00; sa,su 18:00-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa', 'su'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 09:30-12:30,valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 12, 30)]]]"
"mo-fr 09:30-12:30,13:30-16:30",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 16, 30)]]]"
mo-fr 09:30-18:00; sa 09:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 09:30-19:00; sa 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 09:30-20:00; sa 09:30-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 09:30-24:00; sa 09:30-22:00; su 10:00-21:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 30), datetime.datetime(1900, 1, 1, 22, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 21, 0)]]]"
mo-fr 10:00-00:00; sa 17:00-00:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
